dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
swarm,0.5,0.7,2.0,1,0.01,0.0686571810034925,0.100621700623137,0.093806184297348,0.1895721946562757,0.0422200782548105,0.0422361580103982,0.1786996837648067,0.3081953154312054,0.4902717478694324
swarm,0.5,0.7,2.0,1,0.02,0.0680190227328827,0.1005046997082686,0.0952795532603528,0.1918246735127333,0.0417323256686498,0.0422066784584874,0.178592485394222,0.3100712869164388,0.4954708688427935
swarm,0.5,0.7,2.0,3,0.005,0.0698546162473098,0.1021961441722565,0.0956549352436553,0.1918337144229246,0.0425899126333279,0.0426086723481803,0.1822908291793964,0.3138768290721981,0.4953636704722088
swarm,0.5,0.7,2.0,3,0.01,0.0711977167801284,0.1023121091279069,0.0971471920344538,0.1894977385116925,0.0434474995980061,0.0426113523074449,0.1840060031087527,0.3152704078898001,0.4954708688427935
swarm,0.5,0.7,2.0,3,0.02,0.0708278369505368,0.1024356635747589,0.0970760557380397,0.1915654310031952,0.0425309535295063,0.0421262796805488,0.1818620356970574,0.3148952135927534,0.4928981079487591
swarm,0.5,0.7,2.0,5,0.005,0.0679688926060049,0.1001832566899537,0.0934115231675904,0.1893641219656275,0.0426327919815618,0.0426997909631773,0.1795036715441925,0.3130728412928124,0.4923621160958353
swarm,0.5,0.7,2.0,5,0.01,0.0683541863061377,0.1010639945297514,0.0946294728408349,0.1918493159193723,0.0418877633059977,0.0425309535295063,0.1788604813206839,0.3086241089135445,0.495953261510425
swarm,0.5,0.7,2.0,5,0.02,0.0699672592097126,0.1028075719797102,0.0954685832463771,0.1935683429541513,0.0430026263600793,0.0430374658305193,0.1858283754086938,0.315967197298601,0.5007235890014472
swarm,0.5,0.7,2.0,10,0.005,0.0695269964714261,0.1012993257160187,0.0964343705892955,0.1905736590066386,0.042547033285094,0.0424827142627432,0.1825588251058583,0.3137696307016133,0.4947204802487002
swarm,0.5,0.7,2.0,10,0.01,0.0684212120247804,0.1003095302489748,0.0942437521271907,0.1885699490845568,0.0425095138553894,0.042624752103768,0.183202015329367,0.3099640885458541,0.4923621160958353
swarm,0.5,0.7,2.0,10,0.02,0.0695879699914449,0.1016707481569074,0.09628331394921,0.1915554292622102,0.0421450393954011,0.0422227582140751,0.1813796430294259,0.3128584445516428,0.4961676582515946
swarm,0.5,1.0,0.2,1,0.005,0.0699912921567536,0.1023889106386588,0.0968416780304656,0.1934694916543594,0.0428525486412606,0.0427828697003805,0.1861499705204481,0.316235193225063,0.4994908077397224
swarm,0.5,1.0,0.2,1,0.01,0.0700907457231695,0.1017373058315595,0.0958405907897952,0.1898924376695221,0.0424612745886262,0.0424049954440692,0.1831484161440746,0.3130728412928124,0.4955780672133784
swarm,0.5,1.0,0.2,1,0.02,0.0695607395921453,0.1016956672817975,0.0958714030922075,0.1915467484937972,0.0428257490486144,0.0427775097818513,0.182237229994104,0.3154848046309696,0.4965428525486413
swarm,0.5,1.0,0.2,3,0.005,0.0682711424451307,0.1012689975214398,0.0944457957725032,0.1930987337061079,0.0420753604545211,0.0425389934073002,0.1780564935412981,0.3072841292812349,0.4934876989869754
swarm,0.5,1.0,0.2,3,0.01,0.0706606391529665,0.1034383815529559,0.0966426320381479,0.1951798016429719,0.0432116631827196,0.0430642654231655,0.1883475371174358,0.3156456021868468,0.5006163906308624
swarm,0.5,1.0,0.2,3,0.02,0.0703637587464346,0.1030300186399755,0.0954167146119034,0.1933016492674057,0.0426006324703864,0.0428123492522913,0.1835236104411212,0.3132872380339819,0.4983116256632899
swarm,0.5,1.0,0.2,5,0.005,0.0692621366440213,0.1016284453957169,0.0951603397280287,0.1917984081719536,0.0422200782548105,0.0423969555662753,0.1812188454735488,0.3086777080988369,0.4928445087634668
swarm,0.5,1.0,0.2,5,0.01,0.0688739286154208,0.1010389166564367,0.0932470592473123,0.1893195845815701,0.042230798091869,0.0423004770327491,0.1852923835557699,0.3113576673634561,0.4954708688427935
swarm,0.5,1.0,0.2,5,0.02,0.068740904679743,0.0997770871260078,0.0946077972271576,0.1868076214611779,0.0422951171142198,0.0419413624912901,0.1786996837648067,0.3104464812134855,0.4896285576459238
swarm,0.5,1.0,0.2,10,0.005,0.0691828196463227,0.1011564252260536,0.0962207898295121,0.1916963970506684,0.0419145628986439,0.0420646406174626,0.1778420968001286,0.3087849064694216,0.4947740794339926
swarm,0.5,1.0,0.2,10,0.01,0.0695865621956395,0.1013965406858803,0.0962265500073622,0.1903110739725475,0.0424612745886262,0.0423567561773061,0.1811652462882564,0.3163423915956477,0.4957388647692555
swarm,0.5,1.0,0.2,10,0.02,0.0686436165679943,0.099976579448057,0.0953992656123768,0.1884745144739591,0.0422951171142198,0.0420485608618749,0.1787532829500991,0.3089457040252988,0.4908613389076486
swarm,0.5,1.0,0.5,1,0.005,0.0698765222032594,0.1017499766537348,0.0956546595312746,0.1911098492492444,0.0429007879080238,0.0425711529184756,0.1835236104411212,0.3145200192957067,0.4947740794339926
swarm,0.5,1.0,0.5,1,0.01,0.069656104711147,0.102185110991215,0.0968967172941875,0.1929722049084178,0.0426649514927373,0.043131264404781,0.1788068821353915,0.3121080559575494,0.4991156134426757
swarm,0.5,1.0,0.5,1,0.02,0.0705335024836799,0.1032654811202447,0.097071890166652,0.1946210591640645,0.0434046202497722,0.0433644208608029,0.1824516267352736,0.3147880152221686,0.497346840328027
swarm,0.5,1.0,0.5,3,0.005,0.0713944914689557,0.1033419522674104,0.0991894401449155,0.1938455761270216,0.043243822693895,0.0430964249343409,0.185024387629308,0.3168247842632792,0.4976148362544889
swarm,0.5,1.0,0.5,3,0.01,0.0709049248224945,0.102518803647955,0.0965971841561087,0.1905364168838583,0.0432759822050704,0.0427560701077343,0.187114755855711,0.3165567883368173,0.4950420753604545
swarm,0.5,1.0,0.5,3,0.02,0.0676354395464127,0.100034803195845,0.0946251475096741,0.1904194916564321,0.0415500884386557,0.0422683175215736,0.1756445302031409,0.3067481374283111,0.4942916867663611
swarm,0.5,1.0,0.5,5,0.005,0.0689857292797871,0.1007160082793123,0.0955354022812082,0.1897395781885408,0.0421343195583427,0.0421959586214289,0.181111647102964,0.3094816958782226,0.4915045291311572
swarm,0.5,1.0,0.5,5,0.01,0.0698489604065936,0.1023069507018368,0.0947117716649233,0.1917403074670727,0.0426167122259741,0.0427533901484697,0.1803612585088706,0.3129656429222275,0.4964892533633488
swarm,0.5,1.0,0.5,5,0.02,0.0710091418478406,0.1029328780835213,0.0976068505028052,0.1933796241995373,0.0434314198424183,0.0428043093744975,0.1863107680763252,0.3183255614514659,0.495953261510425
swarm,0.5,1.0,0.5,10,0.005,0.0694205572675686,0.1018734181541936,0.0962839972343858,0.1932699912140204,0.0424291150774508,0.0425068338961247,0.1802540601382859,0.312054456772257,0.4989012167015061
swarm,0.5,1.0,0.5,10,0.01,0.0698462484891669,0.1017997758162202,0.0952932995993333,0.1899621092939655,0.042793589537439,0.042906147826553,0.1822908291793964,0.3124296510693037,0.4938628932840221
swarm,0.5,1.0,0.5,10,0.02,0.0688866968125247,0.1008453729070704,0.093392231906903,0.1883743085586159,0.0423004770327491,0.0424693144664201,0.1838452055528756,0.3087849064694216,0.4925765128370049
swarm,0.5,1.0,1.0,1,0.005,0.0690520373136371,0.1015253156527444,0.095826735930401,0.193609102519163,0.0426863911668542,0.0426703114112665,0.1774133033177895,0.3126976469957657,0.4977220346250737
swarm,0.5,1.0,1.0,1,0.01,0.0692694701468477,0.1016249201172675,0.0950730510816411,0.191151928233657,0.0421289596398134,0.0427748298225867,0.1814868414000107,0.3089993032105912,0.4937556949134373
swarm,0.5,1.0,1.0,1,0.02,0.0692799185271375,0.1014125709290911,0.0955030962138278,0.1910460509608465,0.0423969555662753,0.0425979525111218,0.1792356756177306,0.3126976469957657,0.4949348769898697
swarm,0.5,1.0,1.0,3,0.005,0.0699355347244636,0.1018086198894612,0.0981929612875455,0.1934694006363406,0.0428257490486144,0.0424157152811277,0.180414857694163,0.3144128209251219,0.4990620142573833
swarm,0.5,1.0,1.0,3,0.01,0.0671749178260249,0.0991436692637361,0.0918176360697862,0.1867000829501255,0.0415608082757142,0.0419092029801147,0.1773061049472048,0.3035857854960604,0.4890925657929999
swarm,0.5,1.0,1.0,3,0.02,0.0716192149542559,0.1028522818286569,0.0973672677171804,0.1910050387425103,0.0436136570724124,0.0427560701077343,0.1911882939379321,0.3183255614514659,0.4939700916546068
swarm,0.5,1.0,1.0,5,0.005,0.0711379808105278,0.1031713922312982,0.0981889216109822,0.1934663028182036,0.0434635793535938,0.0430374658305193,0.1859355737792785,0.3182719622661735,0.4986868199603366
swarm,0.5,1.0,1.0,5,0.01,0.0693493239385968,0.1016513165038313,0.0952303031853843,0.1909647771958457,0.0421771989065766,0.0425175537331832,0.1797716674706544,0.3085705097282521,0.4935412981722678
swarm,0.5,1.0,1.0,5,0.02,0.0695163837380952,0.1017450753745064,0.0949304743750281,0.1910541909197924,0.0419467224098193,0.0421664790695181,0.181111647102964,0.3111432706222865,0.495524468028086
swarm,0.5,1.0,1.0,10,0.005,0.070228129059988,0.1021616370953136,0.0955440318676947,0.1905862532408292,0.0423004770327491,0.042378195851423,0.1845419949616766,0.3122688535134266,0.4942380875810687
swarm,0.5,1.0,1.0,10,0.01,0.0700510953910891,0.1025616897994028,0.0969224462334703,0.1938349212570166,0.0429704668489039,0.0428471887227314,0.1813796430294259,0.3158063997427239,0.4967036501045184
swarm,0.5,1.0,1.0,10,0.02,0.0693892978500523,0.1015189519786742,0.0966152834875717,0.1927320967604752,0.0430026263600793,0.0426997909631773,0.178592485394222,0.3133944364045666,0.4977756338103661
swarm,0.5,1.0,2.0,1,0.005,0.0705037047081342,0.1031487252793885,0.0967857439215928,0.1935053213739994,0.0426113523074449,0.042849868681996,0.1837380071822908,0.3153240070750924,0.4979364313662432
swarm,0.5,1.0,2.0,1,0.01,0.0702780079442006,0.1027165940794057,0.0964970253041351,0.1932563080513377,0.0426274320630326,0.0427962694967036,0.1833092136999517,0.3129120437369352,0.4972932411427346
swarm,0.5,1.0,2.0,1,0.02,0.0684645171845637,0.1004343086046654,0.0944614827571627,0.1896963723782199,0.0424612745886262,0.0424585946293616,0.178592485394222,0.3117328616605027,0.492040520984081
swarm,0.5,1.0,2.0,3,0.005,0.0705890328270428,0.1031464733388367,0.0953900136272898,0.1924901752036099,0.0428471887227314,0.0429383073377284,0.1858819745939861,0.3130192421075199,0.4970788444015651
swarm,0.5,1.0,2.0,3,0.01,0.0708090774672252,0.1029218088749771,0.0974476997852381,0.1937930855848742,0.0425631130406817,0.0423594361365707,0.1835772096264137,0.312751246181058,0.4954172696575012
swarm,0.5,1.0,2.0,3,0.02,0.0682627895917487,0.0996630413964005,0.0929122513567989,0.1861816734395904,0.041512569008951,0.0418609637133515,0.1763949187972343,0.3066409390577263,0.4915581283164495
swarm,0.5,1.0,2.0,5,0.005,0.0711934823392318,0.1040185683751969,0.0977117103288564,0.1960434998270689,0.0433831805756552,0.0432706222865412,0.1862035697057404,0.3160743956691858,0.5009379857426167
swarm,0.5,1.0,2.0,5,0.01,0.0710900420630925,0.1037127673322564,0.0992125439636392,0.196540251683407,0.0428364688856729,0.0429677868896392,0.1844347965910918,0.3154312054456772,0.5000267995926462
swarm,0.5,1.0,2.0,5,0.02,0.0689141467007086,0.101095462044773,0.0956337146217643,0.1904861349237536,0.0423272766253952,0.0426220721445034,0.1782708902824677,0.3131264404781047,0.4951492737310393
swarm,0.5,1.0,2.0,10,0.005,0.0691684422993064,0.1009879825048506,0.0947156359620775,0.1890103104485584,0.0422254381733397,0.0424076754033338,0.1821300316235193,0.312322452698719,0.4908077397223562
swarm,0.5,1.0,2.0,10,0.01,0.069457863538828,0.1016886842578417,0.0950348361954533,0.1913741063094061,0.0428150292115559,0.0427614300262636,0.1792356756177306,0.3137160315163209,0.4955780672133784
swarm,0.5,1.0,2.0,10,0.02,0.0687211954663627,0.1003548888614818,0.0958207106190232,0.1896422851432673,0.0416948062389451,0.0418422039984992,0.1788068821353915,0.3088921048400064,0.4908613389076486
swarm,1.0,0.3,0.2,1,0.005,0.0691077323264947,0.1013360525914602,0.0956762612504784,0.1917407877473481,0.0428900680709653,0.042849868681996,0.1811652462882564,0.312322452698719,0.4963820549927641
swarm,1.0,0.3,0.2,1,0.01,0.0704848262407454,0.1026532893431526,0.0958722553750067,0.1918672092552687,0.0432116631827196,0.0429463472155223,0.1845955941469689,0.313448035589859,0.4953636704722088
swarm,1.0,0.3,0.2,1,0.02,0.0716212379428236,0.1041999480338334,0.0986118280928837,0.1960468650207694,0.0437422951171142,0.0433027817977166,0.1862035697057404,0.3175751728573726,0.5023315645602187
swarm,1.0,0.3,0.2,3,0.005,0.0680703138629944,0.1007313659856706,0.0935312121235414,0.1912635844482301,0.0419092029801147,0.0423701559736292,0.1781100927265905,0.3081417162459131,0.493434099801683
swarm,1.0,0.3,0.2,3,0.01,0.0695559196129678,0.1011971846235949,0.0953876237519916,0.190020300579195,0.0426488717371495,0.0425095138553894,0.1810580479176716,0.3138232298869057,0.4961140590663022
swarm,1.0,0.3,0.2,3,0.02,0.0675330566125879,0.0999193273174155,0.0929588272419872,0.1897941524637081,0.0415232888460095,0.0421155598434903,0.1761269228707723,0.3064265423165568,0.4928445087634668
swarm,1.0,0.3,0.2,5,0.005,0.0701215959843683,0.1021123191974908,0.0965449255280038,0.1919881993597672,0.0430294259527255,0.0426837112075896,0.1821836308088117,0.3156456021868468,0.4984188240338746
swarm,1.0,0.3,0.2,5,0.01,0.0684169736657436,0.1011679676470421,0.0954161547153432,0.1926069957226756,0.0420324811062871,0.0427319504743527,0.1766093155384038,0.3108216755105322,0.4976684354397813
swarm,1.0,0.3,0.2,5,0.02,0.0687281251359194,0.1001664132415937,0.0948397614726798,0.1883852539654942,0.041962802165407,0.0418582837540869,0.1767165139089885,0.3069625341694806,0.4897357560165085
swarm,1.0,0.3,0.2,10,0.005,0.0685713794964824,0.1005667460388484,0.0947359987922444,0.1894571830027922,0.0426006324703864,0.0427962694967036,0.1783780886530524,0.3122152543281342,0.4915045291311572
swarm,1.0,0.3,0.2,10,0.01,0.0694942494117552,0.1012476684778684,0.0953887332573062,0.1903994407285728,0.0424880741812724,0.0422281181326043,0.1819692340676421,0.3129120437369352,0.4950420753604545
swarm,1.0,0.3,0.2,10,0.02,0.0694096686214233,0.1021313520643817,0.0941941691061303,0.1915808831943818,0.0421289596398134,0.0427480302299405,0.1782708902824677,0.3080345178753283,0.4945060835075306
swarm,1.0,0.3,0.5,1,0.005,0.0688632028139937,0.1004801347051328,0.0944652625831708,0.1889346994030864,0.0423111968698075,0.0422897571956906,0.178592485394222,0.307712922763574,0.4912901323899877
swarm,1.0,0.3,0.5,1,0.01,0.0716147774760685,0.1043552304245151,0.098960469994407,0.1960055204945055,0.043694055850351,0.0435493380500616,0.1886155330438977,0.3181111647102964,0.5034035482660664
swarm,1.0,0.3,0.5,1,0.02,0.0682851408225679,0.0999584918746251,0.0940646930044926,0.1889365562975123,0.0420592806989333,0.0420726804952564,0.178592485394222,0.3074985260224044,0.4906469421664791
swarm,1.0,0.3,0.5,3,0.005,0.0692213028200898,0.1011286871312711,0.0952916836694243,0.1902584471279486,0.0427507101892051,0.0426381519000911,0.1824516267352736,0.3143056225545371,0.494827678619285
swarm,1.0,0.3,0.5,3,0.01,0.0699080272315603,0.1025490327772118,0.0966597467223903,0.1942389197508223,0.042884708152436,0.0427453502706758,0.1823444283646888,0.3156456021868468,0.5009379857426167
swarm,1.0,0.3,0.5,3,0.02,0.0712644022954657,0.1034079306280871,0.0968143498844212,0.1925965109774415,0.0433831805756552,0.0431473441603687,0.1869539582998338,0.3180039663397116,0.4989548158867985
swarm,1.0,0.3,0.5,5,0.005,0.0706161574000028,0.1027970905842656,0.0974809520177071,0.1926176867696581,0.0431366243233102,0.0431687838344857,0.1845419949616766,0.3162887924103553,0.496650050919226
swarm,1.0,0.3,0.5,5,0.01,0.0705602962914425,0.1026199920916973,0.0976534677288176,0.1927900809802091,0.0432277429383073,0.0429597470118454,0.1821300316235193,0.316235193225063,0.5012595808543711
swarm,1.0,0.3,0.5,5,0.02,0.0703009522697396,0.1024142771992203,0.0978153638879462,0.1923498245444067,0.0431795036715441,0.0432277429383073,0.1866323631880795,0.3176823712279573,0.4965964517339336
swarm,1.0,0.3,0.5,10,0.005,0.0686354734046658,0.1010037387996882,0.094145831204236,0.1909217154727294,0.042568472959211,0.0424827142627432,0.1800932625824087,0.311625663289918,0.4979364313662432
swarm,1.0,0.3,0.5,10,0.01,0.0713963559116917,0.1040088500995521,0.097272585113702,0.1950931465285,0.0432223830197781,0.0429275875006699,0.1862035697057404,0.316235193225063,0.5016883743367101
swarm,1.0,0.3,0.5,10,0.02,0.0712813864856688,0.1036271870077619,0.0986961552741083,0.1953369566571336,0.0435600578871201,0.0432250629790427,0.1833628128852441,0.3190223508602669,0.5020635686337568
swarm,1.0,0.3,1.0,1,0.005,0.0688564167362305,0.1018232655841771,0.0959169547094146,0.1937622745169629,0.0422843972771613,0.0427105108002358,0.1806828536206249,0.3103392828429008,0.5013667792249558
swarm,1.0,0.3,1.0,1,0.01,0.0698282291273568,0.1014385150188162,0.0958303908898211,0.1903413013629303,0.0433456611459505,0.0428391488449375,0.182934019402905,0.3139304282574905,0.4910221364635257
swarm,1.0,0.3,1.0,1,0.02,0.0716096256762788,0.1024695476565684,0.0981592734978751,0.1902941747848982,0.0434367797609476,0.0425899126333279,0.1859355737792785,0.3192367476014364,0.4961676582515946
swarm,1.0,0.3,1.0,3,0.005,0.0692646475869094,0.1016905888445495,0.0953776569986729,0.1919881034079758,0.0424451948330385,0.0426435118186203,0.1792356756177306,0.3117864608457951,0.4950420753604545
swarm,1.0,0.3,1.0,3,0.01,0.0679407854091225,0.1002893876976109,0.0924163962211447,0.1894504244017553,0.0419520823283486,0.0420941201693734,0.1799860642118239,0.3077665219488664,0.4908077397223562
swarm,1.0,0.3,1.0,3,0.02,0.0696474758921586,0.1015642858140341,0.0956219264441062,0.1910889393880096,0.0426435118186203,0.042624752103768,0.1817548373264726,0.3135016347751514,0.4925229136517124
swarm,1.0,0.3,1.0,5,0.005,0.0702268614294208,0.1028805960313295,0.0958195189291066,0.19252472112854,0.0424827142627432,0.0428632684783191,0.1836844079969984,0.3099104893605617,0.4965964517339336
swarm,1.0,0.3,1.0,5,0.01,0.069774116569828,0.1019141135641791,0.0951423591590836,0.1908812809125783,0.043152704078898,0.0431151846491933,0.1848635900734309,0.3145200192957067,0.4951492737310393
swarm,1.0,0.3,1.0,5,0.02,0.0709147718928735,0.1035539350501957,0.0978408485316761,0.1945290680448537,0.0432813421235997,0.0432786621643351,0.186846759929249,0.3162887924103553,0.4989012167015061
swarm,1.0,0.3,1.0,10,0.005,0.0708334942752391,0.1025792338736259,0.0965855179773369,0.1910190949108669,0.0430669453824301,0.042624752103768,0.1870611566704186,0.3144664201104143,0.4969180468456879
swarm,1.0,0.3,1.0,10,0.01,0.0689786795993034,0.1013856888966264,0.0951845936879451,0.1914854257511033,0.0419735220024655,0.0423621160958353,0.1818620356970574,0.3073913276518197,0.4945060835075306
swarm,1.0,0.3,1.0,10,0.02,0.069847612159073,0.1022697834531934,0.0961633379245193,0.1934673685106158,0.0426327919815618,0.0425095138553894,0.1831484161440746,0.3147880152221686,0.5004019938896929
swarm,1.0,0.3,2.0,1,0.005,0.0685967446446595,0.1002681670730834,0.0947542804379025,0.1891474593699768,0.0420860802915795,0.0421423594361365,0.1778420968001286,0.3101784852870236,0.4942380875810687
swarm,1.0,0.3,2.0,1,0.01,0.0673270432253955,0.0998026175724417,0.0929077560309732,0.1898646860061066,0.0417912847724714,0.0424076754033338,0.1762341212413571,0.3036393846813528,0.4919333226134962
swarm,1.0,0.3,2.0,1,0.02,0.067984429308522,0.0990943446224129,0.0940269015909081,0.1864887629721903,0.0415286487645387,0.041590287827625,0.1795036715441925,0.3055689553518786,0.4890925657929999
swarm,1.0,0.3,2.0,3,0.005,0.0670537158974382,0.09825061239483,0.092200024838172,0.184841520596497,0.0419896017580532,0.041927962694967,0.1766629147236962,0.3065873398724339,0.4830358578549606
swarm,1.0,0.3,2.0,3,0.01,0.0702831578992027,0.1029429745429221,0.0958348326015783,0.1925286725188129,0.0429383073377284,0.0430723053009594,0.1857747762234014,0.3136624323310286,0.5002947955191082
swarm,1.0,0.3,2.0,3,0.02,0.0698809668827868,0.101564372542256,0.0961633955292947,0.1897432352891787,0.0428043093744975,0.0427212306372943,0.1806828536206249,0.3135016347751514,0.4943452859516535
swarm,1.0,0.3,2.0,5,0.005,0.0689064529797012,0.1008434535491878,0.0947047238689882,0.1899225573286538,0.0423594361365707,0.0423406764217183,0.1791284772471458,0.3117328616605027,0.4904861446106019
swarm,1.0,0.3,2.0,5,0.01,0.0705290054419034,0.1027320885912453,0.0976416647245102,0.1936893067395398,0.0433295813903628,0.043053545586107,0.1857747762234014,0.3153776062603848,0.5000267995926462
swarm,1.0,0.3,2.0,5,0.02,0.0707889499134879,0.1029995787252898,0.0955546684919875,0.1914701823059897,0.043243822693895,0.0431446642011041,0.1839524039234603,0.311625663289918,0.498740419145629
swarm,1.0,0.3,2.0,10,0.005,0.0716428699603194,0.1029383421902794,0.0965625080774172,0.1904423398285237,0.0430240660341962,0.042321916706866,0.1874363509674653,0.3141984241839524,0.4933269014310982
swarm,1.0,0.3,2.0,10,0.01,0.0699590663287416,0.1017262664065696,0.0954238355523089,0.1897146130163138,0.0425416733665648,0.0425175537331832,0.1837916063675832,0.3122688535134266,0.4940236908398992
swarm,1.0,0.3,2.0,10,0.02,0.0692152400927737,0.1013301711327205,0.0953471406862456,0.1907485322505686,0.0428900680709653,0.0428981079487591,0.1812188454735488,0.3135016347751514,0.4976148362544889
swarm,1.0,0.5,0.2,1,0.005,0.0682062974418743,0.1006279675778546,0.0925412831120109,0.1888615281898089,0.0417537653427667,0.0423272766253952,0.178592485394222,0.3058905504636329,0.4929517071340515
swarm,1.0,0.5,0.2,1,0.01,0.0706612706674166,0.1026383594777425,0.0957048797882808,0.1908807620381594,0.0429758267674331,0.0428150292115559,0.183202015329367,0.3136624323310286,0.4974004395133194
swarm,1.0,0.5,0.2,1,0.02,0.0693097398728712,0.1009592776539498,0.0962318104969299,0.1900923176959572,0.0419896017580532,0.042187918743635,0.1795572707294849,0.310232084472316,0.4926301120222973
swarm,1.0,0.5,0.2,3,0.005,0.0699336756656169,0.101888061616679,0.0968331679297424,0.1909394628628699,0.04243447499598,0.0427265905558235,0.1813260438441335,0.3106072787693627,0.4957924639545479
swarm,1.0,0.5,0.2,3,0.01,0.068906374296821,0.1006470265700148,0.0936389084349577,0.1890724427969655,0.0425095138553894,0.0422066784584874,0.1784852870236372,0.307712922763574,0.488824569866538
swarm,1.0,0.5,0.2,3,0.02,0.0707612904699485,0.1027134689924635,0.0963984752728648,0.1921137874422735,0.0433027817977166,0.042906147826553,0.1828268210323203,0.3150024119633381,0.4949348769898697
swarm,1.0,0.5,0.2,5,0.005,0.0707625244867947,0.1031729455034207,0.096447706588899,0.1928144382049356,0.0432063032641903,0.043074985260224,0.1849171892587232,0.3161279948544782,0.4998124028514766
swarm,1.0,0.5,0.2,5,0.01,0.0716034406062129,0.1032109849386549,0.0970159055515578,0.191443994425537,0.0438173339765235,0.043243822693895,0.1882939379321434,0.3188615533043897,0.4992228118132604
swarm,1.0,0.5,0.2,5,0.02,0.0699297007659615,0.101103565672353,0.0951438987159433,0.1871483526717426,0.0426274320630326,0.042321916706866,0.1838988047381679,0.3136624323310286,0.4930053063193439
swarm,1.0,0.5,0.2,10,0.005,0.0708200299675229,0.1030421015969732,0.0976146172537752,0.19274248176386,0.0427507101892051,0.0429731468081685,0.1814868414000107,0.3141984241839524,0.4983116256632899
swarm,1.0,0.5,0.2,10,0.01,0.06763356105346,0.1007501808089296,0.0918959579747966,0.1912823495344916,0.0420056815136409,0.0427185506780296,0.1764485179825266,0.3076593235782816,0.4979900305515356
swarm,1.0,0.5,0.2,10,0.02,0.0695656616870162,0.1022874228644336,0.0954561139779241,0.1932395384884876,0.0421289596398134,0.0424076754033338,0.1805756552500402,0.3093744975076379,0.4971860427721498
swarm,1.0,0.5,0.5,1,0.005,0.0679057823511518,0.1001873552816327,0.094655415167558,0.1899268675294446,0.0418824033874685,0.042321916706866,0.1814332422147183,0.3106608779546551,0.496650050919226
swarm,1.0,0.5,0.5,1,0.01,0.0698819818015092,0.1023811150518344,0.0952384420790613,0.1921254470506758,0.0423111968698075,0.042455914670097,0.1834700112558289,0.3104464812134855,0.4937020957281449
swarm,1.0,0.5,0.5,1,0.02,0.0694890324925031,0.1018090266246771,0.0952998284321041,0.1918843705203379,0.0429811866859623,0.0428793482339068,0.1817012381411802,0.3126440478104733,0.498740419145629
swarm,1.0,0.5,0.5,3,0.005,0.0702678670609078,0.1023246143217391,0.096512743501558,0.1926308967293993,0.0430991048936056,0.0426408318593557,0.1855067802969394,0.3158063997427239,0.4956852655839631
swarm,1.0,0.5,0.5,3,0.01,0.0707791196759903,0.1026823306514483,0.0969531864389828,0.1920098659354237,0.0428203891300852,0.0425791927962695,0.1837380071822908,0.3125904486251809,0.4949348769898697
swarm,1.0,0.5,0.5,3,0.02,0.0688467461205563,0.1015474680865584,0.0949661136219802,0.1914852278194445,0.0423915956477461,0.0428552286005252,0.1795572707294849,0.3109824730664094,0.4970788444015651
swarm,1.0,0.5,0.5,5,0.005,0.0694802384060482,0.1020071488480835,0.0964075431641396,0.1923107358067491,0.0425523932036233,0.0429222275821407,0.1805220560647478,0.3135016347751514,0.4964356541780565
swarm,1.0,0.5,0.5,5,0.01,0.0698373289701596,0.1018095389050569,0.0948191068980954,0.1898645454905522,0.0428096692930267,0.0426220721445034,0.1823444283646888,0.3130192421075199,0.4949884761751621
swarm,1.0,0.5,0.5,5,0.02,0.0696323457326231,0.1014470577856828,0.0953551557493853,0.1901581990393617,0.0430079862786085,0.0428177091708205,0.1826660234764431,0.3124832502545961,0.4956316663986707
swarm,1.0,0.5,0.5,10,0.005,0.0668488825039284,0.0986204938853909,0.0924157420265949,0.1865007431946923,0.0411641743045505,0.0417108859945328,0.1782172910971753,0.3039073806078147,0.4888781690518304
swarm,1.0,0.5,0.5,10,0.01,0.0712176750175447,0.1031371833620529,0.0966042010765448,0.1923507313826446,0.0433671008200675,0.0428150292115559,0.1884547354880205,0.3159135981133086,0.4982044272927051
swarm,1.0,0.5,0.5,10,0.02,0.068411464288012,0.1007718352266284,0.0952608096766205,0.1912111853426768,0.0417912847724714,0.0423138768290722,0.1780028943560057,0.3060513480195101,0.4898429543870933
swarm,1.0,0.5,1.0,1,0.005,0.0687574416674948,0.1009854196986494,0.0948224273230428,0.1919143879439882,0.0424398349145093,0.0422468778474567,0.1802540601382859,0.3099640885458541,0.4958996623251326
swarm,1.0,0.5,1.0,1,0.01,0.0695832922607575,0.1019645312951962,0.0953241238679374,0.1922175174308659,0.0426756713297957,0.0426301120222972,0.1817012381411802,0.3115184649193332,0.4950956745457469
swarm,1.0,0.5,1.0,1,0.02,0.0722554956701433,0.1041249824518626,0.0987191691671667,0.1932929321396046,0.0437798145468188,0.0432170231012488,0.18641796644691,0.3203623304925765,0.4995980061103071
swarm,1.0,0.5,1.0,3,0.005,0.0681261752131014,0.0997814026077985,0.0924538486942933,0.1862645295143869,0.0423111968698075,0.0422522377659859,0.1799860642118239,0.3119472584016723,0.4898429543870933
swarm,1.0,0.5,1.0,3,0.01,0.0714385562410315,0.1034438739592237,0.0976461996047423,0.193560436487132,0.0437262153615265,0.0430803451787532,0.1878651444498043,0.3144664201104143,0.4984188240338746
