dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.5,0.2,10,0.005,0.10668998067278104,0.14103267947918022,0.0893475299408964,0.18200720518439986,0.0923861852433281,0.09280481423338567,0.3631606488749346,0.5552066980638409,0.7786499215070644
Gowalla,0.5,0.5,0.2,10,0.01,0.10435986063020988,0.13846004031159806,0.08793921400205554,0.1788083795475982,0.0911302982731554,0.09221611721611722,0.3492935635792779,0.5512820512820513,0.7668759811616954
Gowalla,0.5,0.5,0.2,10,0.02,0.10836434583797433,0.14101968227368247,0.09167486512753938,0.18043902269253667,0.093563579277865,0.09207221350078493,0.36342229199372056,0.564625850340136,0.7752485609628467
Gowalla,0.5,0.5,0.5,1,0.005,0.10345555150682878,0.1387927279167619,0.08756473097962886,0.18194518672074053,0.09060701203558347,0.09279173207744638,0.34170591313448456,0.5494505494505495,0.7710622710622711
Gowalla,0.5,0.5,0.5,1,0.01,0.11131334930598097,0.14233987813577675,0.09298695646989852,0.1802920665318779,0.09508110936682367,0.09230769230769233,0.3757195185766614,0.5648874934589221,0.771847200418629
Gowalla,0.5,0.5,0.5,1,0.02,0.10676672400507864,0.1406142538753817,0.09243476507427303,0.1828158061208176,0.0937467294610152,0.09330193615907902,0.3566195709052852,0.5596546310832025,0.7749869178440607
Gowalla,0.5,0.5,0.5,3,0.005,0.10732472610926544,0.1432591704786792,0.0925800276582159,0.18620245749908348,0.09162742019884879,0.09318419675562534,0.3568812140240712,0.5586080586080586,0.7783882783882784
Gowalla,0.5,0.5,0.5,3,0.01,0.10672214090703828,0.13980216244490132,0.0890994060713133,0.1802790511338157,0.0923861852433281,0.09191522762951336,0.358451072736787,0.5497121925693355,0.7705389848246991
Gowalla,0.5,0.5,0.5,3,0.02,0.11118773155901523,0.14346896957908314,0.0934209368914784,0.18179910805172328,0.09492412349555207,0.09315803244374675,0.3626373626373626,0.5627943485086342,0.7739403453689168
Gowalla,0.5,0.5,0.5,5,0.005,0.10690996847461187,0.14095303936083797,0.08989443031747466,0.18079187358670673,0.09262166405023547,0.09300104657247515,0.3579277864992151,0.5593929879644165,0.7721088435374149
Gowalla,0.5,0.5,0.5,5,0.01,0.10368501635216286,0.1374576860825168,0.08906844213504603,0.17867505748758303,0.09081632653061225,0.09135269492412348,0.3435374149659864,0.5552066980638409,0.7705389848246991
Gowalla,0.5,0.5,0.5,5,0.02,0.10762877545712257,0.14162816496245012,0.09104215886767389,0.18275580200276373,0.0923600209314495,0.09268707482993198,0.36002093144950287,0.5609628466771324,0.7757718472004186
